X,Y,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,ObjectId
2.89905108744409,42.6964307681137,2021/05/08 00:00:00+00,3,Dégradé,#F0E641,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200027183,CU Perpignan Méditerranée Métropole,1,1,3,1,1,2.89905108744409,42.6964307681137,691718,6177430,2154,37
2.17319423695591,42.884744444515,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200043776,CC Pyrénées Audoises,1,1,2,1,1,2.17319423695591,42.884744444515,632388,6198722,2154,38
1.88624890520052,43.9165952685984,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200066124,CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois,1,1,2,1,1,1.88624890520052,43.9165952685984,610543,6313697,2154,39
1.68658336578807,43.7592945300375,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200034023,CC Tarn-Agout,1,1,2,1,1,1.68658336578807,43.7592945300375,594216,6296466,2154,40
3.16622994429081,43.6126529997053,2021/05/08 00:00:00+00,3,Dégradé,#F0E641,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200042646,CC Grand Orb en Languedoc,1,1,3,1,1,3.16622994429081,43.6126529997053,713423,6279303,2154,41
1.41493748413552,43.1798303556942,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200066223,CC Arize Lèze,1,1,2,1,1,1.41493748413552,43.1798303556942,571047,6232472,2154,42
3.99704870624844,43.9183751775548,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200034411,CC du Piémont Cévenol,1,1,2,1,1,3.99704870624844,43.9183751775548,780082,6313769,2154,43
1.5823806760858,43.6827484945957,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243100732,CC des Coteaux du Girou,1,1,2,1,1,1.5823806760858,43.6827484945957,585671,6288106,2154,44
2.50733902926082,42.8206085517778,2021/05/08 00:00:00+00,3,Dégradé,#F0E641,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,246600423,CC Agly Fenouillèdes,1,1,3,1,1,2.50733902926082,42.8206085517778,659668,6191361,2154,45
1.99668261863397,43.4654688460035,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243100567,CC Lauragais Revel Sorezois,1,1,2,1,1,1.99668261863397,43.4654688460035,618775,6263446,2154,46
